user_id,business_id,date,stars
B1829_hxXSEpDPEDJtYeIw,Ef5P6C2yHAv08FPif5Rdtg,2019-02-04 07:12:32,4.0
I1vJAnZ3-hUcD9gE8m00_g,uMQaaUvdHGhTFiyOhGa93w,2014-09-30 23:44:19,4.0
jlu4CztcSxrKx56ba1a5AQ,SJtbwP4_ed2B1AvIXd-EVQ,2016-06-11 00:36:32,4.0
fxrQSMhHlBv6eJVRdchG9Q,RRw9I8pHt5PzgYGT2QeODw,2016-01-19 03:51:30,5.0
N3oNEwh0qgPqPP3Em6wJXw,Z5eukYH32_nFljOTC2DJ0g,2012-03-28 06:22:59,3.0
1dWLN4Mr4hKhu8MQUCKqXQ,dGKJSlgxNGECPIlwcf-sCg,2013-06-05 17:00:44,4.0
jL41h4Ez98PZfqiKzbbY1w,xjjxHavx4RIiW6zS6rasGA,2018-05-17 23:12:39,3.0
UYcmGbelzRa0Q6JqzLoguw,966W5oXOBW0ZWhNYy0yjcA,2012-12-28 04:32:17,5.0
Isf8G6HPbNqEisKDjmUlbw,EHXCJ7ZEUWqBhVfYgrKTsQ,2015-12-08 17:41:10,4.0
o7sVRYWSskPEv9veCYes-g,qG_WEgPa8MBo1dPUOkTMlw,2016-08-07 19:08:46,5.0
HEvyblFw4I-UsMqgPGYY_Q,xn2wBz0SmCo5J6y10NK5ew,2013-06-13 20:18:05,3.0
qibGLHABNReGeJr2w4_8yQ,-rhH9sL3XGFpoJXcxUpEWA,2010-07-01 03:27:05,4.0
Y8adrWFzckrjuC11aAs9Og,gx2yPrOJSwF1ApJYdGBWIw,2014-10-31 21:48:05,4.0
yH3Jyu5vRTAJ8uMAD2bLGQ,_MVSmAYSl4RkgXBg5e8JaQ,2010-06-03 03:46:49,3.0
j-1qkha4h87wMfNfwPvfqQ,6Ct57qgmXwOnzfSZoUGh0Q,2012-10-07 03:25:07,2.0
W1AFbtC37Q1RzdrKS51NmQ,dEAk-gE-5Q95a7p91gNn8A,2014-01-26 22:04:27,5.0
HEvyblFw4I-UsMqgPGYY_Q,w2yx8dfNXi3TcPZSdQOw3A,2012-11-16 23:34:02,5.0
3rsZCoTmr8EM7DwtGm_RsQ,f4x1YBxkLrZg652xt2KR5g,2012-04-26 20:07:55,3.0
S5Eld1fZx6D8d9i5YbFOaA,hIUKufhwR6Ifn7bi0-phLA,2015-07-25 21:48:30,5.0
T8LqkYbwMPZmvXSsUfN8sQ,N5B7OBTyNGgwU_Y2fwNcyw,2016-01-25 17:08:15,4.0
o68A_3bAJTge-ioGXHdxKA,qRymrsLmlA34bC8PvNoujg,2009-10-04 21:30:45,4.0
Znid_azpcHmdRMHGicmkWA,OVTY-NpcTA7iXbMQmusv3A,2019-04-16 00:01:45,4.0
LRki_2GO-IGTh-3IBOBOMg,ukCTLs6T8LY1eUBXiAlmCg,2015-03-08 15:12:35,5.0
0ygWZ_gXF8qTm0bY95JJqA,2skQeu3C36VCiB653MIfrw,2016-04-16 21:51:03,2.0
D43OWyfzIQjL8feJpYh2SQ,-INdswGdyRyy72xXHalNbg,2016-10-04 06:21:21,4.0
FIk4lQQu1eTe2EpzQ4xhBA,yfxDa8RFOvJPQh0rNtakHA,2011-10-12 18:41:26,3.0
Fv0e9RIV9jw5TX3ctA1WbA,aYTiyhUbc6uL7jSAXGKhrA,2017-06-15 00:35:52,4.0
bLbSNkLggFnqwNNzzq-Ijw,UidEFF1WpnU4duev4fjPlQ,2015-07-30 13:48:19,3.0
PfpRvMAESbC2bC8FUIMdNg,C8D_GU9cDDjbOJfCaGXxDQ,2012-03-26 20:43:13,5.0
e1z9K45idYRUBn7Sps6T1w,r05kbKriZ3Z56Nre1WQIDg,2017-11-22 06:36:58,5.0
LwVUO_5jjHuJRhvl6hlHVg,QdXg79fKbFLEPePPnL02Fw,2015-02-13 21:44:03,1.0
qWMUWDjI1wXWnmzlQc2BuA,7sb2FYLS2sejZKxRYF9mtg,2014-08-15 12:53:18,3.0
N6ZTMIue-2b30CJv2tyPGg,XMMLRvV4IMxIGyc4H37LxA,2012-09-21 02:12:54,3.0
KxRf-umHzdz5noKH5Cg6Mg,lmxA0dJM0XsPCIHPXhEQ-g,2019-10-20 17:12:02,4.0
wc4XAA5pC3b1UgooSypHwA,Ks0M3J4vZAKsHPuCINz5fQ,2011-05-07 15:34:59,3.0
TprC8sujz8MkwuomrqUSiw,gWeYW0E5Tfmmj_9fugfLNw,2010-12-05 04:54:10,4.0
8dxkcmAXY4ttrVFD1GhbdQ,IWN2heYitkg-D4UdqfxcMA,2017-09-13 21:53:11,4.0
QuZbJquRtbY9O9JrB9NpxQ,nzV7HlERvD_v1DEfL_oiGQ,2010-11-10 17:47:40,3.0
m-BZLIIh5PCAKnzH0qj_0Q,o597EK6uvR5RuPMZEwYCUg,2014-02-27 09:11:03,4.0
5Bs1BZcD6_wo_sUiAGe7FA,3xmfT7l3xNH5LK1dLzfvGw,2017-10-29 18:17:33,5.0
YJYFsF4z-C2qODH5HnGXiw,Gu8D1YoKErqVNNX00qkEaw,2015-07-14 02:33:49,2.0
s01liMq8lG4G3f3AvJMi5w,3BCsAgo_1i4xMuTyLKMLRQ,2016-10-31 08:16:46,4.0
SRK_sUnvRmMwfexoL_DLQA,Yl05MqCs9xRzrJFkGWLpgA,2015-09-06 00:07:08,5.0
Xb4aKpOlHkp9dmgTa__Q4g,iw9p7E4bMe1YW-APcFGjgQ,2016-08-30 00:10:41,5.0
74sdrfg2SFhH3kAslZjjrg,apdb7MGnmnx6nGWBJ0ch_g,2017-03-07 19:54:45,4.0
iL_CR-WQnveqrff9LecqAQ,xdD3EXvF_p9WUiwwKpol_w,2016-01-04 01:51:12,4.0
hZfzVrhsCQ9JDAb2jYoJNQ,UYh1N1xQhOh-a7nX92xPzQ,2014-09-18 16:33:07,3.0
834vg5H4ZeNnnwEfUrpJzA,iAuOpYDfOTuzQ6OPpEiGwA,2017-05-11 20:29:18,2.0
5wT0vDycEzgq95yVCZ60Aw,rqWIntPaV8TpJvgT6H9UNw,2019-01-05 21:46:34,3.0
renPzRDqMZpMaHiCD_e1_A,OFw59czUoeeosFMKfRawmg,2018-06-27 19:02:38,4.0
N6ZTMIue-2b30CJv2tyPGg,FirWX-Ep5203TsdiGgShKg,2013-12-30 23:58:55,3.0
YE54kKTuqJJPNYWIKIpOEQ,qfj5Ih8-6RPF2ccvNGvCcg,2017-11-27 04:40:55,2.0
ACMYTmlycF2-HgSZ8lyC0A,oXoVJ0xKv82cBo9U6oEjlQ,2017-12-27 00:27:24,5.0
lsZlV02ZdqEzR-qILdT7Cw,C-u6Ywuq192icOblKm6oKg,2013-01-25 20:40:52,4.0
nmdkHL2JKFx55T3nq5VziA,_hML_SleB40KkUrMHOZ_-Q,2015-08-05 14:05:14,4.0
owlUazXSDLaxlOV7z8181g,D8a2usm9b-j89W9IrJ_Evw,2011-10-16 15:07:58,5.0
7HOTOydGS7wJYaJqNoDfeg,M-SS_Kr0zlC7v8kBSRa74g,2012-01-19 02:29:06,4.0
lCmvpQfFpdxhbWVM59eUCg,BxCzy1WOVxOrr_G7V4BIvg,2011-04-24 15:03:13,5.0
92e_B3VDY5TqxVYsKuNzKg,ALn_0f-Usn3n0a9WBcjhhg,2012-01-23 18:36:54,3.0
dEk7mXM4npuDPmxrwPcEgQ,GTuAPBRsM5dVPqPy9oe14Q,2008-01-04 22:40:51,5.0
1PvDk9-siiBuDSt73Jgi-Q,q-zZgXKAQFLEgMp9ZNllgQ,2019-11-22 06:40:19,5.0
TOrRfYRFuxx0k9HH7OC6pQ,wRPPrmpvYowLHXmftrT5YA,2016-02-14 04:24:52,4.0
Rzf35jKV8e8EJdssrae_AA,Ohu6w8_RYE5KdHEWGdBjXQ,2011-01-21 15:53:53,5.0
SPI7O1GKZTvJhiXNFj81Eg,a1Pf4wSob48LKqimWzmyGw,2019-09-22 22:21:27,4.0
HRyFtrmf19GTKEM_kOa2pg,f_eiOrEcMnkHB7GvQVOHkQ,2010-06-30 17:19:05,4.0
a85qPvr6L63PF0v9Zs8ZAg,XMMLRvV4IMxIGyc4H37LxA,2019-08-14 06:29:12,4.0
eM8loR2QzGuFlwE2bXJb2A,E62l6LwZJ7lKaExcUbrtYw,2018-07-08 03:41:05,1.0
Ij7OcAO5FpoNKxS1RzNoWw,C2BR0TjNacoNzItPLUHTAA,2014-06-19 17:04:34,5.0
ulk3n0JW8tWnQ83C7m8z9A,m3U4Pey_Yr0jgJb8MHfy5g,2016-10-18 00:20:55,3.0
qlC607Cyp0Mj91vDFvkp3Q,SHFlELFcEcAOJv_fTAKChQ,2010-07-13 13:00:34,4.0
zlFj4sJmPwzS1WdEB0FnFQ,TShoU62Hm-4wH2EzwkJbrg,2016-05-18 20:13:11,5.0
bxBR0vakC_OAU-5rCYCDsw,E9IPxXY6pS2gTW2FBkAJmg,2014-04-13 23:26:43,2.0
diYbASjeqV4CxkoyeBeBGw,xR7srTzHPLGqhAxKwVAyYw,2017-09-30 21:29:01,4.0
JcNSd3dXmIMVHP2CUpvMHA,3cHL1r5w2oLYH-veijtweA,2015-04-06 05:36:14,5.0
aKjdaXHZtUwU-8pr6hyYqA,ui3NMjdiIrILl9JFGcLfbg,2018-08-24 10:18:55,4.0
dXIO-WFQJ8pwQ5M2STewZA,beuVp5CZxCdNvQIIPBS2rw,2016-09-11 05:03:51,5.0
WdD8hWn-NjSyDYoHqin_tQ,Q36KIIiz5M2WIdXiMxEPOw,2017-02-13 21:31:20,4.0
owlUazXSDLaxlOV7z8181g,BFibmswPtBNyChp8vBHRsg,2019-08-18 04:35:43,5.0
gtwM4ijo65AN4DvXdgCu_w,wWuGa3OOQJro_XGe-GKBXA,2015-03-11 09:00:33,5.0
tXhscxwFTd-ayLTdPx_2yA,Pob7ibbNT29--69nxXEP2g,2011-12-20 14:06:44,4.0
aq7PsU-EerT2gSPsBc_FCw,XZbuPXdyA0ZtTu3AzqtQhg,2019-02-04 22:32:51,4.0
8fsZcLADFrPTbGrFqMACpg,nvBhlpH8TWbCl70_30gqxg,2015-07-23 22:38:09,4.0
CEoMgtYwcskmU6VOeDAwVw,4K5NUsinIgtq-yuxdp2HdA,2013-08-13 04:03:29,3.0
Kp5KHBSmV-Htc9NeSjJfPA,q6-SF8zHFU1AWO70k92o1Q,2016-02-04 21:20:39,3.0
Ad-v2Z4vvuzxZxbpywIm0A,tMdgY7Ou4k3bYZZulJCiuQ,2017-07-20 21:55:48,5.0
jZUpqurVtlrN2QrgLxQzZw,wXRhRfnXaV_icpT5P8r9pg,2017-01-30 04:43:15,5.0
SrF972IxsELYQ3eaWB5X4A,mm0qwYzOilFNVV2us5_8Rg,2010-10-11 16:11:31,3.0
sOudRDE_R3VYni0rEYFkSA,Pfi812k1E6TMnC1NRzH3Pg,2018-06-24 01:45:12,4.0
JQIZhoQB-Tg9hdBEj90m4g,RhEvP5flF6KoPriMHmVYGg,2016-11-04 17:26:55,4.0
8dxkcmAXY4ttrVFD1GhbdQ,RESDUcs7fIiihp38-d6_6g,2015-08-25 19:17:11,4.0
6Nk8WX1STMTEuKjmRlrh6A,zK3s8x6B6KXSe4BOa407Vw,2014-02-22 23:00:06,4.0
rqb5abV146wcU-Z7JxfEIQ,IVnGPHdTyu_GbLo9mXj98w,2016-03-31 03:53:39,4.0
LP883AysBJqOAIzQnIvqnA,mUVAMNN7BCQ9HGA9w_7C1g,2016-09-26 04:42:56,5.0
mIysRk_cJ5K_BMZ-r06TFw,1d6c6Q2j2jwVzBfX_dLHlg,2007-10-01 13:08:07,3.0
3xBFFH866WoySDG7uuwBSQ,K1ekU1q26tNrImHrt3rr2A,2019-01-16 18:47:42,3.0
7A7FOLZZKL0iokQVOAEbgA,966W5oXOBW0ZWhNYy0yjcA,2010-11-01 21:21:25,4.0
d_TBs6J3twMy9GChqUEXkg,ms7cmWkPiSBDTnz-1sv2kQ,2012-02-12 19:44:00,3.0
LaNC8-1OyFAZZH1HU-z9BA,ko1v9-BdTqZQWmx4DIHWaw,2017-02-06 00:40:05,4.0
PGBTEyJKUDzE27rfKyw6QA,htQgj-ANQpZGpIpkkrEmyQ,2018-08-15 12:13:21,5.0
z8wN6EQuw_JF-zTjcNgsLw,iCQpiavjjPzJ5_3gPD5Ebg,2012-09-18 22:13:39,4.0
U4INQZOPSUaj8hMjLlZ3KA,rcaPajgKOJC2vo_l3xa42A,2009-10-15 01:13:24,5.0
Gfxb_D1k8tueAoGn4cseoA,wghDrzcZ0VloAtaIZ7GEBg,2014-12-21 02:30:41,4.0
zgV0ZroIF956gw4cul8MHA,tMdgY7Ou4k3bYZZulJCiuQ,2013-04-24 18:54:09,5.0
PKEzKWv_FktMm2mGPjwd0Q,ujHiaprwCQ5ewziu0Vi9rw,2017-07-28 00:10:03,3.0
CjhTdmN6qWEKC7Zo6qadow,V2oe1HVgNK0He9Mf3Q17AA,2014-05-25 07:35:11,3.0
M-xJMhi-HphpWaD2992K3A,HgdFqAvK31fB9sgBdOzo9g,2013-04-02 01:18:51,5.0
bdRS6ZRxf6CNrnULnMI1cg,y6QP5IrOJ7_FsB51jN2_Jg,2015-05-25 01:18:22,5.0
ysCBsXWPB-LAiewVS3jZfQ,qkyCuFJF2Uboh6n2Lmuwlg,2013-01-09 07:57:21,3.0
N6ZTMIue-2b30CJv2tyPGg,JsUprRhyzQyukZmAhcOg0A,2014-04-09 03:14:06,3.0
QJMOgjRYeogK43kyfX6PKw,_YUcCnJXjUgkS9fSnNi0Ow,2013-12-14 02:42:25,3.0
s1ycNwrpYQb2AYHJhhLNBA,YJ8ljUhLsz6CtT_2ORNFmg,2014-11-12 20:27:58,3.0
Mfmx6DSGOrJjr4jeWmqCuw,OaksCsORs2tUGxSJWhydJg,2019-10-03 14:51:51,4.0
CrEBVkzIQs7tS-wWfaCjNQ,RMt2bLmZQw6tcY0YFYDgmg,2018-08-25 01:49:26,5.0
3hWJxx8-gMutgaKY2T7IKQ,UCpUOtvqR-NBWBNVMzJleA,2011-05-13 00:45:29,3.0
_jTNDvLNoUJFJrld7MYBmQ,rTx5vu0zuhggAbgsx1uVtA,2018-11-26 01:32:26,3.0
hZfzVrhsCQ9JDAb2jYoJNQ,Gen0ei06dGq13OJ8DRXUjg,2011-03-21 19:23:19,4.0
e1z9K45idYRUBn7Sps6T1w,6hL5p4GvffZspZaU1vVnMg,2017-12-21 15:05:51,4.0
UL5K2rnSYIPD1LcqPgbmDQ,-95mbLJsa0CxXhpaNL4LvA,2017-12-01 07:55:39,5.0
_AwABkxw1joJPXn-j9dNiA,EMrghF81px-wnNqEYqA0Kw,2013-02-14 07:50:18,4.0
uAJNBvcJA2kIsGx_sSofEw,gOOfBSBZlffCkQ7dr7cpdw,2017-09-06 18:46:45,4.0
kmE8w5Y785eZmodsx0V6Ag,Yq92uUpugGyJLvDtcDRunw,2008-07-03 19:06:31,5.0
USG1wkzku03asNV8TQZetw,yqYtY3-Po4OVPafA9Z-Xyw,2017-09-07 04:59:51,5.0
eY6TPklHTeOaQt9F8a_SGQ,cj_9eTPR0JBqk9qt2VmzFw,2016-06-08 04:26:43,3.0
HRyFtrmf19GTKEM_kOa2pg,S1N5-ZXwR4fUIPs6dLnBYQ,2009-05-21 03:39:22,3.0
UrQw8IyTOAAlokN-SMK3_Q,LNGBEEelQx4zbfWnlc66cw,2017-12-04 06:32:56,5.0
s2o_JsABvrZVm_T03qrBUw,zEaGcSVPDQipnRdEZp-F6g,2017-04-13 01:18:40,4.0
OPN-dDUBkH7uH-G8nOnskg,OY0-hYJ2q6WiAqhYnCZZ0w,2013-07-10 05:00:25,3.0
T1TI-1x4TJB7V-nJhaP_NA,axi57Y3h5c8BxM1Xyj0KBw,2017-09-01 15:26:18,4.0
zBi_JWB5uUdVuz3JLoAxGQ,7xXaO9deBDh_dd0JQjA-Qg,2014-01-07 18:55:10,3.0
iSC96O2NjQc3JExGUHQG0Q,65eDIQ8bpMJFtgdyX7ulVA,2011-12-19 07:09:50,5.0
iRQ_YKpCBdaCwvc2X8_3NQ,AjWFFZN8KwyqJzzi0DyEsw,2017-01-03 15:46:03,4.0
B7ygjO6fbs5IhW2ykL_MQQ,f8IMQgRwo-8GP372MElDGQ,2017-05-15 00:43:13,2.0
0FMte0z-repSVWSJ_BaQTg,o597EK6uvR5RuPMZEwYCUg,2014-01-29 07:34:39,5.0
g-HFMffU6L2nH4bwv04FIw,8mIrX_LrOnAqWsB5JrOojQ,2017-06-16 04:36:03,5.0
T9QzRoP0LZYU7yar41Q7ig,or4UVDjXEEjze3wNPjoAZA,2009-10-05 17:50:19,5.0
NjNJ1JLnMlOfnDI6Oz6Qew,nu1GQ_Q43JqzrWMZE_dE1Q,2015-10-13 16:11:09,5.0
sjWvk3DZapZ-9ULAFtDmYw,VRC7J-ahI4em9ddhihxq5w,2008-09-16 17:42:50,5.0
OXSJCjKtvZPf-YPDCXcWZg,ZG8PZgaMKhdJUpNxkc9Diw,2017-08-13 01:06:48,4.0
vxR_YV0atFxIxfOnF9uHjQ,X5uxdU9GHoUAqo2wmbg3OQ,2012-01-21 22:45:24,4.0
1sGYXSkJHPhJ6wQtc-RbZw,u6biYZCSOwyQ-WmXqQbbQA,2016-05-25 02:53:00,5.0
0FMte0z-repSVWSJ_BaQTg,jfmyj519pg2flxGEQ2xdPg,2013-07-22 00:35:00,3.0
Zb2T6JhcBGzgc6RWmldbDg,qRymrsLmlA34bC8PvNoujg,2012-05-19 15:02:15,4.0
pN6pzJR6mK7549M0azoaxg,kABF0hYfAEnl166mn1zR1A,2015-10-06 23:35:10,3.0
LNPyE5X1K5B_flcTCH9StQ,7SJoMX5ti-VoEsEW6mJLRA,2014-10-27 05:16:56,5.0
7vyw57vXvZl1LAXK4vzQtA,vcyDFpPtmfpAdCxev1xAvQ,2018-06-06 13:14:00,5.0
Nhk0jTP2gkU12G4LHJVR3A,jBs2HmEOkqCvdHNnw3N-og,2016-06-05 02:41:12,5.0
JYcCYNWs8Ul6ewG5kCYW4Q,HQcel0uvg7N7KfhHJChfSQ,2015-12-14 17:14:15,4.0
fj-cFMD2qheCcv3FNvMcEg,hgeXEGD9lRX4ohj7afSJnw,2017-04-22 05:39:03,4.0
9sldtsoM9MFEyPEss0L9kA,f4x1YBxkLrZg652xt2KR5g,2013-05-25 19:01:51,4.0
YqMpcRUA0OMw1WNLDGoj-A,iGEvDk6hsizigmXhDKs2Vg,2016-02-24 21:10:48,3.0
X8FXx55SqlUqE4h4vcSLtQ,aqwn3jdQLCWnb59gHK4nAw,2015-05-30 00:34:59,5.0
YvqFcX5s0cHhqAFrXvNOHw,mm0qwYzOilFNVV2us5_8Rg,2018-07-06 19:17:48,4.0
Tr7YMpWd1XZdXdm35CatqA,l-D0uS-tgmhkFpHKBXvPQA,2011-02-18 19:32:57,3.0
w9WmBotuUdQlmuLa3XUkFQ,JDZ6_yycNQFTpUZzLIKHUg,2016-03-17 15:20:38,5.0
n86B7IkbU20AkxlFX_5aew,GC5wcui5uejRZTi8OCNPkQ,2013-07-10 09:30:27,4.0
-50XWnmQGqBgEI-9ANvLlg,5QNXZcclknB2PkfeN7FJWQ,2015-02-21 03:11:56,4.0
G-_KF_Ul4d3WGEa-G0Iq4g,02EYqwh47uVxOaOKrnx8SQ,2012-03-11 23:16:44,5.0
YVQFzWm0H72mLUh-8gzd5w,hRZadfm7OEOzk0qjuk8BXg,2016-12-20 23:28:27,3.0
3nIuSCZk5f_2WWYMLN7h3w,3xykzfVY2PbdjKCRDLdzTQ,2015-07-26 16:51:08,4.0
OXSJCjKtvZPf-YPDCXcWZg,E0OKctOhZpUQgwUUBc_RwA,2017-05-15 20:15:30,4.0
5aPp3PnDs50CfWMapd7yEg,eDlgbI0Qg_mmI-Osvci0gw,2012-02-13 20:14:08,3.0
djxnI8Ux8ZYQJhiOQkrRhA,XXW_OFaYQkkGOGniujZFHg,2019-10-07 13:54:40,4.0
A0j21z2Q1HGic7jW6e9h7A,y85X24N89dQgbEfGNuj2WQ,2011-05-02 19:50:55,4.0
owlUazXSDLaxlOV7z8181g,RrCgc8eAKbHu-2IpQXg6Rw,2016-01-01 03:02:06,4.0
1JEXL5K6VTx01tAs6Jskkg,_Kd0kQ8RF70hJ1ykLqCRyQ,2012-06-22 03:34:42,4.0
pxzs-Dy2hXTis-PuNCV37Q,-wCtRhzWJ40Z4F8mmg7kWg,2017-08-17 07:11:35,5.0
c2MQ_LPuvtiiKFR_-OY9pg,BEtgRzNeXGAf0uQ-HuSyfA,2017-03-08 20:07:18,5.0
Ur4u9wfVtacMnYGbo29ZpQ,sk0stgY4NDJYOX1MbNJ3Pg,2018-10-20 04:18:55,5.0
kbfpED-6FURIsNlsAXqc2g,GIhzzb9tjqLCYdNP_k3-dQ,2018-05-18 00:43:55,5.0
3R_dB9VQ_D3WPJEw7pmorA,gugN1sgyheBJ6aKtNcv_gQ,2016-08-03 20:45:42,4.0
_8y-kAoK4BQ_MmzawRpQFw,v1AE1LLWDOqe8ubOzqKADg,2015-06-25 20:10:22,4.0
7Oe6ikklTjVBbEFw9emLcA,-CFKgOGpYPIt8NnqidaZCw,2012-12-09 16:05:30,5.0
Dl05etq6qzMf5NOskjb7Ag,f8IMQgRwo-8GP372MElDGQ,2017-03-28 07:40:32,5.0
FTZyZbr1eF7s3Ss7uSLcXQ,qpaX3qOHBSOAEDUcIs8SPQ,2016-06-02 19:49:57,4.0
AY_cjY1bRAD-I_K11dYvOA,umrDQGRNied77aVg29_fVw,2018-08-18 12:29:02,3.0
RUn2C1UgxiY1enPzYG5OyQ,zUgDrRtGvK5ZTFlHCsTHwA,2010-01-17 17:40:12,5.0
0UI9KTPdtkwl9lMdMT-Sgg,-o082vExIs0VVNSuZmiTQA,2008-07-13 06:06:59,2.0
AyjqBovADgbskmLrIBOMlQ,gO_z_5FQVHLCiJjOsfE1fg,2019-08-19 17:33:56,4.0
YDAL4CBJcp3xrYgAGVGgaQ,XCxxPZ3Lu5mwmIo7IQRf1g,2012-10-20 20:51:33,4.0
avmRUkWovTsaDqKiNKdivQ,dg5cg298SXZVMo4ZEwSUtg,2008-05-27 05:04:18,4.0
3AV5ONopdwL5qKYW20SRdg,YauBkH-HEx148jC0pv4Hcg,2019-01-21 21:27:09,3.0
0IwZb1ePNpSVYcCdMtGoQw,yg_A_TpYkJjr1fef0J6QkQ,2018-01-23 02:31:04,5.0
fCWEsW3lhZk2RQ0zPrqvsw,kHpXJ2vciumu2KhNHg0hYA,2014-08-11 17:52:30,2.0
BMd9p4g8BSJDhrDi3SZE1w,OtGSQQzV7uF8XPAsNIh7Bw,2013-05-13 03:26:49,5.0
uEvusDwoSymbJJ0auR3muQ,DOPUavsTUzTcpn3PrK5tUw,2012-02-25 00:14:08,5.0
sa5zd7bwBQzajQB48Y9SUw,cOKf37Wb1oKc9X1Q5GHxsQ,2017-11-26 17:26:13,5.0
vKUlUXLVylwdttu7h1_Y5Q,QvxBnMcBPP1z_NAIYCqqdA,2017-01-15 01:39:11,4.0
XKo5IT6o-WslzHPT69PRSQ,Yiw2jUJzUdFmglHZgj4RaQ,2013-10-01 17:40:11,5.0
k4M43lXJuQMpQW65DTqzIQ,p5rpYtxS5xPQjt3MXYVEwA,2012-04-13 05:00:42,4.0
ysCBsXWPB-LAiewVS3jZfQ,1PpmlyzOiL_DYh0Ty4VC6A,2008-07-21 09:07:28,2.0
jilGEWFqRU_lnoweP0LS5g,9a3DrZvpYxVs3k_qwlCNSw,2018-02-14 04:13:18,1.0
3CMiTAhq_o_GP1tLs-ihbg,TW58a4UkMcksdfQ7znUqsA,2018-01-05 04:11:30,3.0
G-_KF_Ul4d3WGEa-G0Iq4g,oj8qk3W7O9oq15VIs-vYJQ,2011-09-11 14:30:05,5.0
qPVtjjp8sNQ32p9860SR9Q,LNGBEEelQx4zbfWnlc66cw,2016-01-05 21:53:06,3.0
byV70bKT87SHgN0uRtow6w,2iTsRqUsPGRH1li1WVRvKQ,2018-03-10 19:56:26,4.0
zFYs8gSUYDvXkb6O7YkRkw,zcScEL0WEdFkROcnz5379g,2014-10-13 04:57:13,5.0
M9rRM6Eo5YbKLKMG5QiIPA,rNqSjfRM09T-VOjRTAF66g,2008-10-25 07:18:32,1.0
9efCzgW1smpgjdjzCxG-Ig,7wHLFohwCw8l6WS-feLjeg,2017-01-04 06:01:03,3.0
8Ox2EA8A7FVSzVEM3TRn7Q,y9ukbhhyYC2qrPSS9eWh5Q,2018-06-26 20:44:09,5.0
Ad-v2Z4vvuzxZxbpywIm0A,VGWEpMEkzQopS5lUNd06Sw,2013-06-17 02:50:50,4.0
9ks-80ZxeCZWNObzEbW4-Q,pk3C3zEvBWl8Pfby1HjvUw,2019-04-29 22:04:19,2.0
8DBH3BpLINfTAK_Up5BtUQ,LFs5jyYdXlzi0SpAYi1eSA,2014-01-19 01:56:10,5.0
Ao-6FYE29-I8WwPg67806A,73_UT7fZ7mzXcguX8-oSuQ,2016-08-21 00:35:55,3.0
WM7MFrRP-7YFuGBAJ6quRQ,Jur1iiejUFw_YCkfDfy1gQ,2014-12-03 15:42:12,4.0
3R_dB9VQ_D3WPJEw7pmorA,tnG4_L5bZiffTbaFru9EBg,2017-07-05 15:33:42,5.0
RBZ_kMjowV0t6_nv2UKaDQ,dSJ5geXtpCiRmL0FWSYoIQ,2012-11-08 05:30:20,4.0
u_wqt9RshdZsoj8ikLqoEQ,-ipc5f0XiXwH3hbNnro54Q,2014-06-26 23:43:52,5.0
D3fOi-5w4intrUTWXzIQew,LNOnYo13ggdoEGD-syYHIA,2017-04-30 23:12:01,5.0
TS4RfxKny-c8QYcnMpfkiQ,zEaGcSVPDQipnRdEZp-F6g,2013-03-25 03:29:20,5.0
vnWKs2dgqDuR_yNI5qJG5g,FI-8LPGkc8D_hwx0l0zyyg,2014-04-22 04:58:27,2.0
W4ZuWztx47aiksyYPUMYDw,dimv16yFu0JXR1n1SAqedQ,2017-11-14 19:46:32,4.0
TdYKJgSgY2GF_YJnwsi5yQ,sZIVzaaEBp_HiYutZ2lWag,2017-03-06 15:33:57,5.0
klN7Yw_aVUBscqhlkpKkRA,966W5oXOBW0ZWhNYy0yjcA,2012-12-20 02:04:54,5.0
1O638BDK_fWuxgTVJwff-A,BCAw9a_kyx2RddRH9tMmKQ,2008-05-08 09:09:46,4.0
9sldtsoM9MFEyPEss0L9kA,E9IPxXY6pS2gTW2FBkAJmg,2012-12-30 17:19:05,4.0
ELcQDlf69kb-ihJfxZyL0A,Ja4stXdNYr39u5CZHMNtjw,2014-08-05 15:55:17,3.0
2EuPAGalYnP7eSxPgFCNDg,KW5edXlPGeZ0cx7MiJyamw,2016-10-21 12:37:13,4.0
q5afJ8gTV5TPEOkzyeJ_WQ,DYAorbxOyubUB_wtQRCdug,2011-05-12 05:57:00,2.0
YvqFcX5s0cHhqAFrXvNOHw,5eK_pgro9_LxPYDoRVJnEA,2016-06-10 05:06:23,2.0
wXZS42D0L8hoCiSh2Krc_A,sNVGdeOPeitJ3OWUQBINzQ,2014-03-25 17:36:05,4.0
A2JGzkvNjckSmps_4FbKWw,umrDQGRNied77aVg29_fVw,2014-11-25 23:22:40,5.0
7cHcDwzMSJMRaI_pgFNeZQ,yg_A_TpYkJjr1fef0J6QkQ,2019-04-06 01:28:51,3.0
h9RUaaHa5kcQKqtJ-sgS0Q,C1jQ5CbszJkS_cyWgaRVGQ,2010-08-16 21:40:38,3.0
PomQayG1WhMxeSl1zohAUA,OETh78qcgDltvHULowwhJg,2012-06-09 16:45:44,5.0
fVILhIglx6RNOXQba5t4kQ,UaoOIiwPF_rp2BWYD-HkPQ,2016-02-27 17:04:52,4.0
U4INQZOPSUaj8hMjLlZ3KA,f_eiOrEcMnkHB7GvQVOHkQ,2014-04-07 13:52:48,4.0
